,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage
201,100,1,circle,0.1,False,9,2359.6138613861385,0.3847826086956522,920,0.2872727272727273
202,100,1,circle,0.125,True,10,2404.1782178217823,0.28038507821901326,831,0.2969230769230769
203,100,1,circle,0.125,False,11,2390.891089108911,0.21823204419889503,724,0.26346153846153847
204,100,1,circle,0.16666666666666666,True,12,2482.128712871287,0.16784203102961917,709,0.2064705882352941
205,100,1,circle,0.16666666666666666,False,13,2461.2772277227723,0.15482954545454544,704,0.16058823529411764
206,100,1,circle,0.25,True,14,2484.6534653465346,0.06289308176100629,636,0.11663461538461539
207,100,1,circle,0.25,False,15,2494.1881188118814,0.10889570552147239,652,0.10259615384615385
208,100,2,LHS,0.1,True,16,2272.6930693069307,0.5217391304347826,1127,0.35025
209,100,2,LHS,0.1,False,17,2170.831683168317,0.5378304466727438,1097,0.29624999999999996
210,100,2,LHS,0.125,True,18,2324.980198019802,0.4054336468129572,957,0.25145833333333334
211,100,2,LHS,0.125,False,19,2347.4851485148515,0.37362637362637363,910,0.2816666666666667
212,100,2,LHS,0.16666666666666666,True,20,2413.940594059406,0.346782988004362,917,0.18453124999999998
213,100,2,LHS,0.16666666666666666,False,21,2354.207920792079,0.3114754098360656,793,0.19359374999999998
214,100,2,LHS,0.25,True,22,2491.079207920792,0.13313609467455623,676,0.09269999999999999
215,100,2,LHS,0.25,False,23,2477.772277227723,0.13608562691131498,654,0.11960000000000001
216,100,2,circle,0.1,True,24,2409.4257425742576,0.3333333333333333,864,0.30750000000000005
217,100,2,circle,0.1,False,25,2414.3762376237623,0.3162901307966706,841,0.26545454545454544
218,100,2,circle,0.125,True,26,2488.3168316831684,0.23145780051150894,782,0.30903846153846154
219,100,2,circle,0.125,False,27,2469.5445544554455,0.11538461538461539,676,0.28673076923076923
220,100,2,circle,0.16666666666666666,True,28,2488.5148514851485,0.11755485893416928,638,0.19470588235294115
221,100,2,circle,0.16666666666666666,False,29,2466.0,0.14479638009049775,663,0.20029411764705884
222,100,2,circle,0.25,True,30,2493.6534653465346,0.07715582450832073,661,0.13346153846153846
223,100,2,circle,0.25,False,31,2486.6237623762377,0.058823529411764705,612,0.09173076923076923
224,250,1,LHS,0.1,True,32,2405.2191235059763,0.5233022636484687,3004,0.29550000000000004
225,250,1,LHS,0.1,False,33,2450.5458167330676,0.47309498013723367,2769,0.3055
226,250,1,LHS,0.125,True,34,2452.4820717131474,0.4070904645476773,2454,0.2595967741935484
227,250,1,LHS,0.125,False,35,2453.3466135458166,0.35063752276867033,2196,0.22016129032258067
228,250,1,LHS,0.16666666666666666,True,36,2492.7848605577688,0.19400452488687783,1768,0.1678048780487805
229,250,1,LHS,0.16666666666666666,False,37,2477.6772908366534,0.24317492416582406,1978,0.19475609756097562
230,250,1,LHS,0.25,True,38,2497.139442231076,0.14782608695652175,1725,0.1132258064516129
231,250,1,LHS,0.25,False,39,2495.7171314741036,0.1203528670447385,1587,0.10899193548387096
232,250,1,circle,0.1,True,40,2480.5019920318723,0.30851581508515813,2055,0.27105769230769233
233,250,1,circle,0.1,False,41,2478.1513944223107,0.25120772946859904,1863,0.2956730769230769
234,250,1,circle,0.125,True,42,2480.9800796812747,0.2318181818181818,1980,0.24031249999999998
235,250,1,circle,0.125,False,43,2481.3227091633466,0.2280793319415449,1916,0.22499999999999998
236,250,1,circle,0.16666666666666666,True,44,2490.609561752988,0.10951526032315978,1671,0.18654761904761905
237,250,1,circle,0.16666666666666666,False,45,2489.430278884462,0.11072261072261072,1716,0.2105952380952381
238,250,1,circle,0.25,True,46,2486.330677290837,0.06298701298701298,1540,0.10813492063492061
239,250,1,circle,0.25,False,47,2496.4183266932273,0.060927152317880796,1510,0.11932539682539682
240,250,2,LHS,0.1,True,48,2449.589641434263,0.40635451505016723,2392,0.3014
241,250,2,LHS,0.1,False,49,2452.760956175299,0.4874063989108237,2938,0.3207
242,250,2,LHS,0.125,True,50,2478.1035856573703,0.3019047619047619,2100,0.23475806451612902
243,250,2,LHS,0.125,False,51,2450.932270916335,0.35529830810329477,2246,0.2568548387096774
244,250,2,LHS,0.16666666666666666,True,52,2494.2470119521913,0.19893333333333332,1875,0.19335365853658534
245,250,2,LHS,0.16666666666666666,False,53,2494.7529880478087,0.2216468151216986,1931,0.18359756097560975
246,250,2,LHS,0.25,True,54,2499.996015936255,0.1264988009592326,1668,0.12104838709677418
247,250,2,LHS,0.25,False,55,2499.996015936255,0.16769836803601576,1777,0.12330645161290323
248,250,2,circle,0.1,True,56,2491.768924302789,0.3068181818181818,2112,0.30624999999999997
249,250,2,circle,0.1,False,57,2476.6454183266933,0.2889908256880734,1962,0.2899038461538461
250,250,2,circle,0.125,True,58,2494.406374501992,0.15256188831318365,1737,0.2621875
251,250,2,circle,0.125,False,59,2481.1513944223107,0.23196151790486372,1871,0.246484375
252,250,2,circle,0.16666666666666666,True,60,2492.629482071713,0.1258660508083141,1732,0.16446428571428573
