,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
525,100,0.125,2,LHS,False,13,2349.227722772277,0.3268765133171913,826,0.26166666666666666,80,80,10,75
526,100,0.125,2,circle,True,14,2447.732673267327,0.18781725888324874,788,0.32711538461538464,80,80,10,75
527,100,0.125,2,circle,False,15,2436.8118811881186,0.28883774453394706,869,0.3046153846153846,80,80,10,75
528,100,0.16666666666666666,1,LHS,True,16,2384.267326732673,0.24025974025974026,770,0.19109375,80,80,10,75
529,100,0.16666666666666666,1,LHS,False,17,2343.792079207921,0.4175475687103594,946,0.19765625000000003,80,80,10,75
530,100,0.16666666666666666,1,circle,True,18,2469.158415841584,0.17372881355932204,708,0.21838235294117647,80,80,10,75
531,100,0.16666666666666666,1,circle,False,19,2426.80198019802,0.2522179974651457,789,0.1822058823529412,80,80,10,75
532,100,0.16666666666666666,2,LHS,True,20,2383.2871287128714,0.22899728997289973,738,0.20984375,80,80,10,75
533,100,0.16666666666666666,2,LHS,False,21,2473.267326732673,0.37185929648241206,995,0.2128125,80,80,10,75
534,100,0.16666666666666666,2,circle,True,22,2479.772277227723,0.1518796992481203,665,0.18323529411764708,80,80,10,75
535,100,0.16666666666666666,2,circle,False,23,2478.0495049504952,0.17264276228419656,753,0.18279411764705883,80,80,10,75
536,100,0.25,1,LHS,True,24,2447.2871287128714,0.3082271147161066,863,0.12269999999999998,80,80,10,75
537,100,0.25,1,LHS,False,25,2468.089108910891,0.1376912378303199,719,0.1476,80,80,10,75
538,100,0.25,1,circle,True,26,2499.990099009901,0.08411214953271028,642,0.12009615384615385,80,80,10,75
539,100,0.25,1,circle,False,27,2470.5841584158416,0.08467153284671533,685,0.10836538461538463,80,80,10,75
540,100,0.25,2,LHS,True,28,2465.4455445544554,0.13100436681222707,687,0.11760000000000001,80,80,10,75
541,100,0.25,2,LHS,False,29,2497.0495049504952,0.11641791044776119,670,0.1419,80,80,10,75
542,100,0.25,2,circle,True,30,2493.7128712871286,0.08461538461538462,650,0.14115384615384616,80,80,10,75
543,100,0.25,2,circle,False,31,2488.633663366337,0.09486780715396578,643,0.11086538461538459,80,80,10,75
544,250,0.1,1,LHS,True,32,2425.262948207171,0.5307666995722277,3039,0.3125,80,80,10,75
545,250,0.1,1,LHS,False,33,2455.1553784860557,0.5171288743882545,3065,0.3403999999999999,80,80,10,75
546,250,0.1,1,circle,True,34,2475.6533864541834,0.22823779193205945,1884,0.26692307692307693,80,80,10,75
547,250,0.1,1,circle,False,35,2475.0557768924305,0.2800196850393701,2032,0.30423076923076925,80,80,10,75
548,250,0.1,2,LHS,True,36,2441.1274900398407,0.5159505208333334,3072,0.3392,80,80,10,75
549,250,0.1,2,LHS,False,37,2456.378486055777,0.4412121212121212,2475,0.31529999999999997,80,80,10,75
