,N,N_poles,Vision,Grid_positions,Grid_open,run,Average_lifespan,Percentage_failed,Total_attempts,Usage,Width,Height,Initial_bravery,Battery_size
213,100,0.16666666666666666,2,LHS,False,21,2357.990099009901,0.3167701863354037,805,0.16703125000000002,80,80,10,75
214,100,0.16666666666666666,2,circle,True,22,2495.970297029703,0.14594594594594595,740,0.1991176470588235,80,80,10,75
215,100,0.16666666666666666,2,circle,False,23,2461.1782178217823,0.07777777777777778,630,0.2023529411764706,80,80,10,75
216,100,0.25,1,LHS,True,24,2457.970297029703,0.14456233421750664,754,0.15800000000000003,80,80,10,75
217,100,0.25,1,LHS,False,25,2451.792079207921,0.20316622691292877,758,0.085,80,80,10,75
218,100,0.25,1,circle,True,26,2493.2772277227723,0.03305785123966942,605,0.11057692307692307,80,80,10,75
219,100,0.25,1,circle,False,27,2470.158415841584,0.09482758620689655,696,0.13134615384615383,80,80,10,75
220,100,0.25,2,LHS,True,28,2471.4455445544554,0.13580246913580246,729,0.12330000000000002,80,80,10,75
221,100,0.25,2,LHS,False,29,2485.108910891089,0.21231155778894473,796,0.1225,80,80,10,75
222,100,0.25,2,circle,True,30,2473.732673267327,0.02154398563734291,557,0.0996153846153846,80,80,10,75
223,100,0.25,2,circle,False,31,2464.3168316831684,0.10225563909774436,665,0.13134615384615383,80,80,10,75
224,250,0.1,1,LHS,True,32,2448.0438247011953,0.5029855988760098,2847,0.3149,80,80,10,75
225,250,0.1,1,LHS,False,33,2398.6175298804783,0.44126984126984126,2520,0.31639999999999996,80,80,10,75
226,250,0.1,1,circle,True,34,2477.402390438247,0.2774480712166172,2022,0.30288461538461536,80,80,10,75
227,250,0.1,1,circle,False,35,2472.00796812749,0.223928004235045,1889,0.32625,80,80,10,75
228,250,0.1,2,LHS,True,36,2444.9243027888447,0.5183407610558793,2917,0.33509999999999995,80,80,10,75
229,250,0.1,2,LHS,False,37,2439.8525896414344,0.47073978652926024,2717,0.3333,80,80,10,75
230,250,0.1,2,circle,True,38,2477.0876494023905,0.24376590330788805,1965,0.29740384615384613,80,80,10,75
231,250,0.1,2,circle,False,39,2481.5537848605577,0.2658595641646489,2065,0.31490384615384615,80,80,10,75
232,250,0.125,1,LHS,True,40,2462.0956175298807,0.5147058823529411,2992,0.2666935483870968,80,80,10,75
233,250,0.125,1,LHS,False,41,2457.629482071713,0.3450319051959891,2194,0.24870967741935487,80,80,10,75
